Frame Number,Moving Density,Queue Density
269,0,5102
270,1,5051
271,0,4839
272,0,4836
273,0,4836
274,0,5052
275,0,4850
276,0,4856
277,0,4865
278,0,4868
279,0,5208
280,0,4860
281,0,4852
282,0,4851
283,0,4851
284,0,4853
285,0,4850
286,0,4855
287,0,5101
288,0,4873
289,0,4878
290,0,4883
291,0,4885
292,0,4883
293,0,4882
294,0,4885
295,1,4852
296,0,4859
297,0,4853
298,0,4845
299,0,4860
300,1,4861
301,0,4865
302,0,5086
303,1,4870
304,0,4879
305,0,4879
306,0,5275
307,0,4893
308,0,4898
309,0,4901
310,0,4897
311,0,4899
312,0,4899
313,0,4915
314,0,4901
315,0,4904
316,0,4901
317,0,4891
318,0,4898
319,2,4892
320,12,5049
321,0,4858
322,0,4852
323,0,5082
324,0,4875
325,0,4873
326,0,4873
327,0,5207
328,0,4886
329,0,4885
330,0,4893
331,0,4891
332,0,4894
333,0,4896
334,0,4888
335,0,4885
336,0,4886
337,0,5298
338,0,4880
339,0,4885
340,0,5230
341,0,4923
342,0,6133
343,0,5135
344,0,5311
345,11,4874
346,0,5096
347,0,5115
348,1,4894
349,0,4893
350,0,4896
351,0,4893
352,0,5082
353,0,5071
354,11,4851
355,0,5249
356,1,4883
357,27,4892
358,7,4907
359,8,4910
360,9,4921
361,52,4921
362,47,5320
363,1,4936
364,26,4944
365,22,5324
366,4,4945
367,54,5285
368,47,4957
369,0,4962
370,79,5176
371,68,4946
372,0,4949
373,53,5356
374,70,4964
375,0,4961
376,79,5183
377,69,4949
378,0,4952
379,47,4954
380,23,4961
381,0,4964
382,11,4960
383,5,4947
384,0,4936
385,3,4932
386,8,4934
387,11,4933
388,0,4928
389,2,4943
390,23,4947
391,0,4959
392,19,4953
393,21,4963
394,9,4960
395,29,5181
396,40,4934
397,4,4945
398,22,4957
399,68,5381
400,48,4957
401,54,4949
402,72,5304
403,52,4941
404,48,5364
405,82,4949
406,52,4915
407,62,5412
408,58,4884
409,31,5295
410,46,4884
411,37,4881
412,20,4907
413,26,4901
414,34,4899
415,37,4904
416,75,4903
417,18,5288
418,69,4879
419,63,4882
420,36,4907
421,64,4936
422,79,4938
423,64,5191
424,95,4925
425,93,4915
426,60,4940
427,127,5172
428,140,4922
429,76,4924
430,83,4896
431,113,5243
432,68,4860
433,132,4868
434,176,4865
435,40,4843
436,128,4827
437,182,5318
438,27,4814
439,122,4834
440,111,4824
441,15,4821
442,85,4240
443,142,4802
444,5,4791
445,73,5061
446,167,4174
447,4,4698
448,204,4695
449,237,4681
450,1,4689
451,203,4669
452,175,4965
453,2,4666
454,160,4775
455,162,4605
456,0,4610
457,84,4943
458,55,4602
459,0,4605
460,25,4602
461,1,4601
462,0,4580
463,1,4573
464,2,4705
465,0,4588
466,0,4888
467,0,4833
468,0,4543
469,0,4526
470,2,4781
471,0,4474
472,0,4471
473,0,4476
474,0,4488
475,0,4497
476,0,4480
477,0,4471
478,0,4772
479,0,4470
480,0,4479
481,0,4475
482,0,4589
483,0,4481
484,0,4484
485,0,4448
486,1,4457
487,0,4464
488,0,4455
489,0,4461
490,0,4486
491,0,4821
492,0,4491
493,0,4482
494,0,4479
495,2,4405
496,0,4424
497,0,4425
498,0,4429
499,10,4434
500,11,4436
501,54,4421
502,1,4383
503,0,4594
504,31,4460
505,7,4653
506,58,4578
507,47,4706
508,13,4690
509,0,4982
510,86,5003
511,49,4751
512,54,4820
513,169,4833
514,66,4880
515,21,5134
516,162,4890
517,33,4852
518,45,4848
519,34,4868
520,31,4774
521,24,4778
522,8,4735
523,30,4731
524,46,4916
525,4,5012
526,41,4899
527,11,4672
528,3,4660
529,56,4648
530,22,4616
531,1,4810
532,28,4629
533,36,4630
534,3,4613
535,12,4587
536,18,4584
537,0,4553
538,29,4506
539,31,4418
540,0,4397
541,34,4401
542,30,4570
543,0,4358
544,24,4364
545,5,4383
546,0,4394
547,31,4426
548,37,4452
549,0,4628
550,11,4529
551,0,4556
552,0,4568
553,2,4571
554,1,4570
555,0,4566
556,1,4591
557,0,4628
558,0,4661
559,0,4676
560,0,4664
561,0,4686
562,2,4655
563,0,4655
564,0,4840
565,0,4799
566,0,4652
567,0,4880
568,0,4701
569,33,4721
570,2,4705
571,56,4744
572,31,4757
573,0,4763
574,36,4768
575,36,4770
576,0,4789
577,34,4816
578,26,4868
579,0,4885
580,59,4922
581,65,4958
582,1,4917
583,49,4828
584,61,4887
585,6,4966
586,89,4897
587,77,4926
588,5,4933
589,53,4922
590,114,4903
591,7,4915
592,128,4874
593,110,4859
594,15,4846
595,72,4873
596,127,4799
597,0,4798
598,72,4972
599,123,4816
600,5,4819
601,60,4768
602,48,4875
603,0,4739
604,27,4716
605,20,4692
606,2,4662
607,19,4660
608,3,4889
609,15,4636
610,29,4602
611,13,4569
612,12,4581
613,6,4791
614,24,4616
615,13,4658
616,9,4670
617,10,4691
618,1,4717
619,10,4718
620,26,4698
621,0,4705
622,4,4753
623,4,4792
624,5,4811
625,3,4983
626,12,4874
627,3,4890
628,4,4905
629,2,4912
630,0,5112
631,2,4965
632,3,5202
633,2,4987
634,5,5014
635,1,5052
636,0,5083
637,9,5125
638,1,5169
639,0,5146
640,0,5161
641,2,5180
642,0,5202
643,0,5276
644,4,5218
645,5,5251
646,0,5368
647,2,5309
648,0,5313
649,0,5354
650,7,5363
651,0,5358
652,2,5362
653,2,5372
654,1,5358
655,1,5343
656,0,5392
657,0,5330
658,1,5289
659,2,5273
660,0,5276
661,0,5407
662,4,5308
663,1,5315
664,1,5333
665,6,5342
666,6,5539
667,13,5385
668,0,5485
669,2,5413
670,9,5355
671,0,5362
672,0,5356
673,0,5401
674,1,5351
675,4,5332
676,1,5285
677,0,5270
678,0,5242
679,1,5214
680,0,5197
681,0,5224
682,0,5224
683,0,5222
684,6,5191
685,0,5203
686,0,5178
687,0,5204
688,3,5373
689,11,5201
690,0,5192
691,2,5165
692,0,5194
693,0,5358
694,0,5178
695,0,5122
696,0,5135
697,3,5300
698,0,5143
699,0,5192
700,0,5110
701,0,5110
702,0,5109
703,0,5093
704,0,5231
705,0,5072
706,0,5066
707,0,5065
708,0,5076
709,0,5077
710,0,5229
711,0,5053
712,0,5046
713,0,5037
714,0,5026
715,0,5038
716,0,5054
717,0,5040
718,0,5197
719,0,5038
720,2,4970
721,0,4917
722,0,4928
723,0,4935
724,0,4937
725,0,5054
726,0,5046
727,0,4949
728,0,4954
729,0,4946
730,0,4956
731,0,4944
732,0,4931
733,0,4934
734,0,4924
735,0,4920
736,0,4917
737,0,4913
738,0,4907
739,0,4932
740,0,4922
741,0,4929
742,0,4975
743,0,4925
744,0,4923
745,0,4851
746,0,4854
747,0,4864
748,0,4877
749,0,4873
750,0,5238
751,0,4857
752,0,4870
753,0,4985
754,0,4864
755,0,4858
756,0,4855
757,0,4857
758,0,4854
759,0,4842
760,0,4892
761,0,4956
762,0,4885
763,0,4832
764,0,4825
765,0,4825
766,0,4820
767,0,4817
768,0,4916
769,0,4804
770,0,4718
771,0,4726
772,0,4730
773,1,4774
774,0,4738
775,0,4748
776,0,4751
777,0,4763
778,0,4762
779,0,4813
780,0,4773
781,0,4879
782,1,4760
783,0,4755
784,0,4763
785,1,4759
786,1,4750
787,0,4800
788,47,4734
789,0,4734
790,0,4795
791,77,4721
792,6,4703
793,95,4691
794,76,4673
795,4,4675
796,80,4678
797,51,4702
798,13,4711
799,63,4739
800,28,4785
801,3,4801
802,13,4841
803,6,4874
804,0,4892
805,1,4915
806,2,4925
807,0,4939
808,0,4959
809,0,5060
810,0,4976
811,3,5000
812,0,5066
813,0,5057
814,0,5049
815,0,5092
816,0,5051
817,6,5067
818,0,5066
819,0,5072
820,2,4997
821,0,5002
822,0,5012
823,0,5004
824,0,5006
825,0,5056
826,0,5038
827,2,5045
828,0,5051
829,0,5027
830,0,5020
831,0,5029
832,0,5034
833,0,5045
834,0,5007
835,0,5062
836,0,5046
837,0,5034
838,0,5034
839,0,5032
840,0,5034
841,0,5042
842,0,5048
843,0,5053
844,0,5048
845,2,5066
846,0,5070
847,0,5088
848,0,5088
849,0,5070
850,0,5067
851,0,5054
852,0,5058
853,0,5058
854,2,5067
855,0,5018
856,0,5058
857,0,5069
858,0,5088
859,0,5124
860,0,5100
861,0,5095
862,0,5091
863,0,5088
864,0,5095
865,0,5103
866,0,5095
867,0,5106
868,0,5105
869,0,5107
870,2,5066
871,0,5066
872,0,5082
873,0,5087
874,0,5077
875,0,5067
876,0,5076
877,0,5075
878,0,5081
879,0,5080
880,10,5073
881,0,5082
882,0,5061
883,0,5060
884,0,5080
885,1,5088
886,0,5079
887,0,5089
888,0,5088
889,0,5080
890,0,5090
891,0,5075
892,0,5077
893,0,5077
894,0,5080
895,0,5033
896,0,5083
897,0,5088
898,0,5086
899,0,5093
900,0,5097
901,0,5094
902,0,5089
903,0,5079
904,0,5083
905,0,5080
906,0,5094
907,0,5101
908,0,5092
909,0,5091
910,0,5088
911,0,5104
912,0,5088
913,0,5077
914,0,5154
915,0,5079
916,0,5075
917,0,5072
918,0,5060
919,4,5020
920,0,5041
921,0,5055
922,0,5049
923,0,5053
924,0,5052
925,0,5060
926,0,5042
927,0,5044
928,0,5045
929,0,5049
930,0,5002
931,0,5000
932,0,5018
933,0,5012
934,0,5021
935,0,5013
936,0,5009
937,0,5017
938,0,5012
939,0,5024
940,0,5028
941,3,5018
942,0,5023
943,0,5028
944,0,5017
945,0,5018
946,0,5018
947,0,5025
948,0,5020
949,0,5034
950,0,5032
951,0,5027
952,0,5028
953,0,5038
954,0,5039
955,0,5003
956,0,5008
957,0,4939
958,0,5009
959,0,5012
960,0,4969
961,0,5025
962,0,4990
963,0,5030
964,0,5039
965,0,5043
966,0,5041
967,0,4980
968,0,5045
969,0,5050
970,0,5050
971,0,5047
972,0,5044
973,0,5049
974,3,5056
975,0,5043
976,0,5050
977,0,5032
978,0,5033
979,1,5043
980,0,5011
981,0,5020
982,1,4961
983,0,5035
984,0,5032
985,0,5022
986,1,5018
987,0,5028
988,0,5025
989,0,5026
990,0,5017
991,0,5030
992,3,5079
993,0,5032
994,0,5026
995,0,5018
996,0,5034
997,0,5030
998,0,4967
999,0,5036
1000,0,5033
1001,0,5036
1002,0,5041
1003,0,4988
1004,0,5053
1005,0,4997
1006,0,4996
1007,0,5010
1008,0,5005
1009,0,5003
1010,0,5009
1011,7,4987
1012,0,4996
1013,0,5001
1014,0,5007
1015,0,5002
1016,0,4995
1017,0,5008
1018,0,5004
1019,0,4934
1020,0,4939
1021,0,5015
1022,0,5023
1023,0,5028
1024,0,5062
1025,0,5030
1026,0,5033
1027,0,5032
1028,0,5029
1029,0,5029
1030,0,4945
1031,0,5035
1032,0,5030
1033,0,5038
1034,0,5040
1035,0,5038
1036,0,4981
1037,0,4985
1038,0,4976
1039,0,4933
1040,0,4980
1041,0,4986
1042,0,4980
1043,0,4983
1044,0,4995
1045,0,5010
1046,0,5013
1047,0,5009
1048,0,4999
1049,0,4917
1050,0,4998
1051,0,4965
1052,0,5014
1053,0,5008
1054,0,5009
1055,0,5007
1056,0,5018
1057,0,5029
1058,0,5033
1059,0,5043
1060,0,5039
1061,0,4922
1062,0,4998
1063,0,5004
1064,0,5017
1065,0,5027
1066,0,5020
1067,0,5032
1068,0,5039
1069,0,5033
1070,0,4965
1071,0,5035
1072,0,5041
1073,0,5041
1074,0,5006
1075,0,5036
1076,0,5040
1077,0,5040
1078,0,5032
1079,0,5035
1080,0,4950
1081,0,5032
1082,0,5033
1083,0,5034
1084,0,5039
1085,0,5032
1086,0,4918
1087,0,5013
1088,0,5024
1089,0,5009
1090,0,5013
1091,0,5021
1092,0,5033
1093,0,5030
1094,0,5030
1095,0,5026
1096,10,5008
1097,0,5033
1098,10,5033
1099,4,5037
1100,0,4969
1101,0,5042
1102,0,5040
1103,0,5042
1104,3,5041
1105,5,5033
1106,0,5037
1107,1,5044
1108,1,5045
1109,0,4966
1110,0,4976
1111,7,4998
1112,0,4977
1113,0,5012
1114,0,5018
1115,0,5009
1116,0,5015
1117,0,4985
1118,0,5015
1119,0,5018
1120,2,5027
1121,0,5032
1122,0,5027
1123,4,5034
1124,0,5038
1125,4,5044
1126,5,4981
1127,0,5039
1128,0,5046
1129,0,5030
1130,0,4959
1131,0,5021
1132,0,5018
1133,0,4987
1134,0,5022
1135,0,5024
1136,4,5024
1137,0,5031
1138,0,5039
1139,0,5038
1140,0,5061
1141,0,5070
1142,0,4990
1143,0,5064
1144,0,5054
1145,0,4982
1146,0,5075
1147,0,4987
1148,0,5042
1149,0,5071
1150,0,5084
1151,0,5081
1152,0,5070
1153,0,5071
1154,0,5065
1155,0,5079
1156,0,5076
1157,0,5071
1158,0,5066
1159,0,5065
1160,0,5066
1161,0,5063
1162,0,4990
1163,0,5095
1164,0,5100
1165,0,5053
1166,0,5117
1167,0,5113
1168,0,5114
1169,0,5102
1170,3,5101
1171,0,5103
1172,0,5110
1173,0,5120
1174,0,5107
1175,0,5104
1176,0,5104
1177,0,5040
1178,0,4993
1179,0,4982
1180,0,5100
1181,0,5014
1182,0,5093
1183,0,5103
1184,0,4985
1185,0,5110
1186,10,4991
1187,0,5020
1188,0,5011
1189,0,5019
1190,0,5019
1191,0,5025
1192,0,5036
1193,0,4984
1194,0,5032
1195,0,5047
1196,0,5037
1197,0,5048
1198,0,5046
1199,0,5045
1200,0,5049
1201,0,5058
1202,0,5051
1203,0,5050
1204,0,5010
1205,0,5056
1206,0,5053
1207,0,5051
1208,0,5052
1209,0,5042
1210,0,5040
1211,2,5036
1212,0,5049
1213,0,4960
1214,0,5049
1215,0,5050
1216,0,5055
1217,0,4978
1218,0,5068
1219,0,5063
1220,0,5071
1221,0,5087
1222,0,5069
1223,0,5076
1224,0,5071
1225,0,5072
1226,0,5071
1227,0,5072
1228,0,5090
1229,0,5090
1230,0,5075
1231,0,5070
1232,0,5078
1233,0,5051
1234,0,5058
1235,0,5086
1236,1,5034
1237,0,5025
1238,0,5043
1239,0,5051
1240,0,5021
1241,0,5064
1242,0,5074
1243,0,5061
1244,0,5059
1245,0,5053
1246,0,5048
1247,0,5055
1248,0,5050
1249,0,5051
1250,0,5047
1251,0,5030
1252,0,5029
1253,0,5027
1254,0,5025
1255,0,5039
1256,0,5035
1257,3,5048
1258,0,5054
1259,0,5054
1260,0,4985
1261,3,5006
1262,0,5015
1263,0,5011
1264,2,5039
1265,0,5037
1266,3,5031
1267,0,5034
1268,0,5013
1269,0,5038
1270,0,5051
1271,0,5043
1272,0,5026
1273,0,5027
1274,0,4508
1275,0,5063
1276,0,4485
1277,0,5002
1278,0,5086
1279,1,5075
1280,0,5073
1281,0,5064
1282,0,4973
1283,0,5052
1284,0,5046
1285,0,5043
1286,0,5059
1287,0,5061
1288,0,5077
1289,0,5071
1290,0,5084
1291,0,5087
1292,0,5097
1293,0,5108
1294,0,5099
1295,0,5104
1296,0,5023
1297,0,5115
1298,0,5123
1299,0,5128
1300,2,5138
1301,0,5079
1302,2,5119
1303,1,5082
1304,0,5125
1305,0,5131
1306,0,5054
1307,0,5101
1308,0,5146
1309,0,5131
1310,0,5043
1311,0,5052
1312,0,5042
1313,0,5050
1314,0,5091
1315,0,5084
1316,0,5075
1317,0,5075
1318,0,5076
1319,0,5000
1320,0,5070
1321,0,5071
1322,0,5068
1323,0,5068
1324,0,5039
1325,0,5055
1326,0,5051
1327,0,5062
1328,0,5070
1329,0,5068
1330,0,5065
1331,0,5073
1332,0,5084
1333,0,5071
1334,0,5061
1335,0,5073
1336,1,5024
1337,0,5010
1338,0,5051
1339,0,5039
1340,0,4971
1341,0,5043
1342,0,5041
1343,0,5046
1344,0,5046
1345,0,5048
1346,0,5053
1347,0,5067
1348,0,5075
1349,0,5071
1350,0,5079
1351,0,5077
1352,0,5079
1353,0,5089
1354,0,5082
1355,0,5083
1356,0,5081
1357,0,5056
1358,0,5067
1359,0,5100
1360,0,5107
1361,3,5065
1362,0,5060
1363,0,5072
1364,0,5078
1365,0,5054
1366,0,5009
1367,0,5039
1368,0,5034
1369,0,5048
1370,0,5034
1371,0,5044
1372,0,4992
1373,0,5045
1374,0,5038
1375,0,5065
1376,0,5056
1377,0,5051
1378,0,5059
1379,0,5055
1380,0,5057
1381,0,5073
1382,0,5073
1383,0,5065
1384,0,5057
1385,0,5056
1386,4,4977
1387,0,4989
1388,0,5001
1389,0,4996
1390,0,4959
1391,0,4385
1392,0,5002
1393,0,5017
1394,0,5013
1395,0,4997
1396,0,5013
1397,0,5004
1398,0,4939
1399,0,5007
1400,0,4985
1401,0,5002
1402,0,5013
1403,0,5011
1404,0,5017
1405,0,5019
1406,0,5020
1407,0,5014
1408,0,5008
1409,0,5003
1410,0,5002
1411,26,4944
1412,0,4939
1413,0,4949
1414,0,4962
1415,0,4957
1416,0,4965
1417,0,4901
1418,0,4979
1419,0,4969
1420,0,4969
1421,0,4986
1422,0,4996
1423,0,4985
1424,0,4979
1425,0,4972
1426,0,4985
1427,0,4986
1428,1,4990
1429,2,4982
1430,0,4903
1431,0,4961
1432,0,4961
1433,0,4972
1434,0,4968
1435,0,4959
1436,5,4895
1437,0,4898
1438,2,4817
1439,0,4904
1440,0,4897
1441,2,4907
1442,0,4924
1443,1,4923
1444,0,4960
1445,0,4935
1446,0,4956
1447,0,4999
1448,0,4991
1449,0,4988
1450,2,5003
1451,0,4990
1452,0,4949
1453,0,5007
1454,0,4970
1455,0,4978
1456,0,4985
1457,1,4935
1458,5,5059
1459,1,5010
1460,1,5034
1461,5,5005
1462,1,5041
1463,0,5058
1464,2,5057
1465,3,5086
1466,0,5088
1467,4,5177
1468,8,5134
1469,0,5118
1470,6,5110
1471,14,5127
1472,1,5078
1473,9,5062
1474,15,5077
1475,7,5121
1476,42,5107
1477,42,5066
1478,1,5024
1479,51,4981
1480,61,5003
1481,0,4987
1482,22,4889
1483,58,4812
1484,2,4792
1485,71,4779
1486,87,4683
1487,1,4680
1488,114,4574
1489,160,4508
1490,5,4468
1491,113,4445
1492,87,4429
1493,6,4337
1494,104,4269
1495,137,4257
1496,0,4249
1497,167,4263
1498,174,4270
1499,1,4306
1500,149,4302
1501,251,4355
1502,2,4334
1503,173,4409
1504,107,4434
1505,1,4448
1506,80,4476
1507,166,4411
1508,0,4430
1509,100,4460
1510,88,4503
1511,7,4533
1512,80,4587
1513,120,4620
1514,7,4602
1515,170,4704
1516,166,4719
1517,7,4737
1518,192,4718
1519,254,4706
1520,13,4708
1521,285,4663
1522,328,4697
1523,0,4689
1524,355,4682
1525,425,4753
1526,2,4665
1527,415,4621
1528,324,4581
1529,10,4546
1530,339,4526
1531,271,4513
1532,0,4514
1533,333,4492
1534,386,4482
1535,4,4496
1536,257,4312
1537,295,4460
1538,6,4462
1539,295,4463
1540,435,4510
1541,3,4491
1542,366,4435
1543,376,4518
1544,2,4558
1545,325,4545
1546,333,4513
1547,17,4600
1548,369,4586
1549,439,4586
1550,25,4491
1551,394,4443
1552,356,4435
1553,11,4436
1554,425,4372
1555,388,4364
1556,5,4202
1557,480,4466
1558,482,4406
1559,1,4572
1560,519,4590
1561,569,4686
1562,20,4743
1563,524,4766
1564,523,4616
1565,21,4773
1566,445,4748
1567,736,4685
1568,10,4501
1569,614,4513
1570,568,4493
1571,6,4532
1572,585,4505
1573,690,4575
1574,13,4560
1575,783,4641
1576,777,4657
1577,12,4624
1578,722,4554
1579,812,4571
1580,37,4605
1581,828,4664
1582,895,4664
1583,11,4636
1584,1020,4666
1585,855,4806
1586,48,4744
1587,784,4804
1588,784,4822
1589,29,4885
1590,733,4776
1591,671,4862
1592,14,5118
1593,614,5096
1594,590,4906
1595,29,4893
1596,594,4949
1597,597,4988
1598,20,5062
1599,622,5053
1600,554,5089
1601,62,5077
1602,540,5166
1603,532,5182
1604,62,5189
1605,479,5102
1606,559,5078
1607,42,4997
1608,572,4905
1609,629,4861
1610,55,4866
1611,582,4907
1612,528,4953
1613,89,4985
1614,518,5024
1615,526,5150
1616,112,5136
1617,477,5128
1618,347,5117
1619,81,5058
1620,415,5022
1621,407,4979
1622,66,4957
1623,539,4887
1624,551,4804
1625,52,4957
1626,531,4631
1627,379,4498
1628,77,4475
1629,512,4481
1630,600,4544
1631,138,4559
1632,467,4538
1633,473,4590
1634,150,4665
1635,370,4657
1636,392,4632
1637,112,4657
1638,387,4725
1639,470,4773
1640,180,4748
1641,289,4692
1642,369,4737
1643,150,4763
1644,290,4770
1645,387,4615
1646,72,4830
1647,388,4542
1648,447,4522
1649,87,4502
1650,400,4577
1651,484,4786
1652,103,4515
1653,426,4583
1654,497,4782
1655,84,4599
1656,442,4571
1657,482,4661
1658,91,4672
1659,416,4728
1660,379,4668
1661,125,4629
1662,437,4621
1663,410,4594
1664,91,4623
1665,400,4573
1666,355,4521
1667,144,4575
1668,313,4594
1669,349,4618
1670,173,4574
1671,350,4487
1672,433,4701
1673,185,4406
1674,321,4456
1675,252,4460
1676,145,4712
1677,279,4531
1678,295,4599
1679,115,4521
1680,284,4424
1681,224,4349
1682,150,4345
1683,328,4209
1684,301,4080
1685,75,4016
1686,247,3904
1687,244,3864
1688,147,3919
1689,237,4080
1690,300,4222
1691,85,4273
1692,368,4405
1693,218,4398
1694,130,4408
1695,201,4451
1696,280,4526
1697,107,4512
1698,241,4560
1699,357,4681
1700,201,4543
1701,310,4698
1702,242,4459
1703,185,4503
1704,201,4520
1705,267,4635
1706,216,4602
1707,339,4754
1708,189,4512
1709,235,4547
1710,227,4544
1711,174,4422
1712,244,4398
1713,293,4662
1714,239,4477
1715,258,4746
1716,318,4562
1717,226,4580
1718,123,4579
1719,273,4585
1720,259,4475
1721,154,4415
1722,474,4676
1723,445,4449
1724,237,4395
1725,321,4397
1726,320,4801
1727,135,4358
1728,257,4384
1729,254,4341
1730,176,4404
1731,253,4615
1732,263,4612
1733,148,4587
1734,229,4356
1735,187,4276
1736,62,4281
1737,189,4144
1738,226,4129
1739,131,4169
1740,159,4138
1741,193,4206
1742,92,4116
1743,152,4128
1744,121,4155
1745,108,4131
1746,184,4120
1747,220,4116
1748,58,4087
1749,188,3962
1750,102,4000
1751,83,3999
1752,150,3894
1753,179,3885
1754,110,3889
1755,219,3797
1756,199,3982
1757,159,4012
1758,174,4158
1759,195,4208
1760,136,4231
1761,262,4384
1762,250,4269
1763,40,4820
1764,191,4391
1765,160,4403
1766,246,4440
1767,256,4530
1768,207,4558
1769,244,4587
1770,239,4524
1771,122,4507
1772,225,4512
1773,189,4480
1774,219,4542
1775,149,4526
1776,250,4695
1777,190,4513
1778,297,4509
1779,245,4562
1780,237,4369
1781,228,4311
1782,202,4333
1783,229,4278
1784,138,4273
1785,192,4304
1786,123,4269
1787,114,4271
1788,135,4278
1789,163,4330
1790,70,4327
1791,224,4380
1792,173,4363
1793,27,4443
1794,193,4459
1795,181,4437
1796,49,4459
1797,227,4531
1798,163,4339
1799,133,4387
1800,168,4547
1801,174,4517
1802,42,4544
1803,169,4437
1804,112,4400
1805,61,4415
1806,212,4472
1807,184,4484
1808,129,4579
1809,300,4573
1810,260,4467
1811,133,4756
1812,282,4510
1813,199,4598
1814,100,4910
1815,256,4579
1816,187,4551
1817,126,4488
1818,225,4449
1819,179,4497
1820,169,4460
1821,175,4552
1822,185,4622
1823,236,4700
1824,261,4686
1825,318,4626
1826,151,4643
1827,282,4527
1828,319,4546
1829,274,4557
1830,220,4615
1831,233,4501
1832,249,4571
1833,210,4545
1834,314,4604
1835,248,4485
1836,148,4573
1837,157,4548
1838,225,4337
1839,191,4319
1840,223,4379
1841,188,4409
1842,242,4551
1843,154,4629
1844,134,4637
1845,165,4620
1846,83,4530
1847,46,4465
1848,82,4408
1849,114,4602
1850,71,4412
1851,66,4373
1852,85,4388
1853,65,4402
1854,83,4476
1855,60,4490
1856,59,4537
1857,133,4563
1858,125,4641
1859,23,4778
1860,98,4869
1861,73,4775
1862,79,5058
1863,101,5008
1864,67,4665
1865,34,4664
1866,68,4503
1867,92,4319
1868,40,4239
1869,147,4181
1870,23,4394
